subject_id	trial	decision	event_label	event_system_timestamp	event_wall_time
ML02	190	0	fixation_on	2126675492	2126.6755033000
ML02	190	0	fixation_acquired	2127142441	2127.1424894000
ML02	190	1	stim1_on	2127178215	2127.1782346000
ML02	190	1	stim1_off	2127789308	2127.7893264000
ML02	190	1	response1	2128335163	2128.3351778000
ML02	190	2	stim2_on	2128569708	2128.5697273000
ML02	190	2	stim2_off	2129461406	2129.4614238000
ML02	190	2	response2	2129928798	2129.9288129000
ML02	190	0	trial_end	2130087925	2130.0879628000
ML02	190	0	block_feedback	2133786397	2133.7864216000
ML02	191	0	trial_start	2136550777	2136.5508086000
ML02	191	0	fixation_on	2136551108	2136.5511195000
ML02	191	0	fixation_acquired	2137036213	2137.0362479000
ML02	191	1	stim1_on	2137090609	2137.0906285000
ML02	191	1	stim1_off	2137611664	2137.6116829000
ML02	191	1	response1	2138670481	2138.6704932000
ML02	191	2	stim2_on	2138913119	2138.9131396000
ML02	191	2	stim2_off	2139843288	2139.8433064000
ML02	191	2	response2	2140875612	2140.8756301000
ML02	191	0	trial_end	2141097119	2141.0972024000
ML02	192	0	trial_start	2142581555	2142.5815862000
ML02	192	0	fixation_on	2142581875	2142.5818859000
ML02	192	0	fixation_acquired	2143034712	2143.0347484000
ML02	192	1	stim1_on	2143082170	2143.0822049000
ML02	192	1	stim1_off	2143603525	2143.6035603000
ML02	192	1	response1	2144385311	2144.3853459000
ML02	192	2	stim2_on	2144653294	2144.6533129000
ML02	192	2	stim2_off	2145624344	2145.6243628000
ML02	192	2	response2	2146109295	2146.1093075000
ML02	192	0	trial_end	2146341395	2146.3414182000
ML02	193	0	trial_start	2147829934	2147.8299678000
ML02	193	0	fixation_on	2147830277	2147.8302902000
ML02	193	0	fixation_acquired	2148275827	2148.2758745000
ML02	193	1	stim1_on	2148322475	2148.3224933000
ML02	193	1	stim1_off	2148856227	2148.8562446000
ML02	193	1	response1	2149569626	2149.5696497000
ML02	193	2	stim2_on	2149852408	2149.8524289000
ML02	193	2	stim2_off	2150802289	2150.8023076000
ML02	193	2	response2	2151342039	2151.3420667000
ML02	193	0	trial_end	2151562748	2151.5627680000
ML02	194	0	trial_start	2153036831	2153.0368646000
ML02	194	0	fixation_on	2153037201	2153.0372130000
ML02	194	0	fixation_acquired	2153468067	2153.4681143000
ML02	194	1	stim1_on	2153514276	2153.5142948000
ML02	194	1	stim1_off	2154087594	2154.0876116000
ML02	194	1	response1	2154631458	2154.6314736000
ML02	194	2	stim2_on	2154869339	2154.8693751000
ML02	194	2	stim2_off	2155726465	2155.7264832000
ML02	194	2	response2	2157726270	2157.7263043000
ML02	194	0	trial_end	2157928779	2157.9288635000
ML02	195	0	trial_start	2159434975	2159.4350253000
ML02	195	0	fixation_on	2159435363	2159.4353755000
ML02	195	0	fixation_acquired	2159875233	2159.8752813000
ML02	195	1	stim1_on	2159919405	2159.9194214000
ML02	195	1	stim1_off	2160488321	2160.4883398000
ML02	195	1	response1	2161787835	2161.7878786000
ML02	195	2	stim2_on	2162032422	2162.0324424000
ML02	195	2	stim2_off	2162928829	2162.9288477000
ML02	195	2	response2	2165311079	2165.3111124000
ML02	195	0	trial_end	2165521132	2165.5211523000
ML02	196	0	trial_start	2166997869	2166.9979023000
ML02	196	0	fixation_on	2166998241	2166.9982557000
ML02	196	0	fixation_acquired	2167464916	2167.4649633000
ML02	196	1	stim1_on	2167500436	2167.5004542000
ML02	196	1	stim1_off	2168020376	2168.0204169000
ML02	196	1	response1	2169259013	2169.2590468000
ML02	196	2	stim2_on	2169535539	2169.5355583000
ML02	196	2	stim2_off	2170386807	2170.3868262000
ML02	196	2	response2	2171477854	2171.4778817000
ML02	196	0	trial_end	2171690276	2171.6903572000
ML02	197	0	trial_start	2173182675	2173.1827076000
ML02	197	0	fixation_on	2173183188	2173.1831998000
ML02	197	0	fixation_acquired	2173612149	2173.6121837000
ML02	197	1	stim1_on	2173653858	2173.6538747000
ML02	197	1	stim1_off	2174197491	2174.1975098000
ML02	197	1	response1	2175901435	2175.9014672000
ML02	197	2	stim2_on	2176218895	2176.2189159000
ML02	197	2	stim2_off	2177041214	2177.0412330000
ML02	197	2	response2	2177680551	2177.6805640000
ML02	197	0	trial_end	2177895788	2177.8958208000
ML02	198	0	trial_start	2179383689	2179.3837262000
ML02	198	0	fixation_on	2179384059	2179.3840731000
ML02	198	0	fixation_acquired	2179810465	2179.8104996000
ML02	198	1	stim1_on	2179848448	2179.8484647000
ML02	198	1	stim1_off	2180574089	2180.5741078000
ML02	198	1	response1	2181999415	2181.9994294000
ML02	198	2	stim2_on	2182230515	2182.2305336000
ML02	198	2	stim2_off	2183075901	2183.0759185000
ML02	198	2	response2	2184988515	2184.9885311000
ML02	198	0	trial_end	2185175901	2185.1759216000
ML02	199	0	trial_start	2186662968	2186.6630000000
ML02	199	0	fixation_on	2186663355	2186.6633813000
ML02	199	0	fixation_acquired	2187133918	2187.1339321000
ML02	199	1	stim1_on	2187165921	2187.1659404000
ML02	199	1	stim1_off	2187693599	2187.6936170000
ML02	199	1	response1	2189106438	2189.1064578000
ML02	199	2	stim2_on	2189426255	2189.4262745000
ML02	199	2	stim2_off	2190283241	2190.2832595000
ML02	199	2	response2	2191274744	2191.2747777000
ML02	199	0	trial_end	2191516200	2191.5162827000
ML02	200	0	trial_start	2193022597	2193.0226283000
ML02	200	0	fixation_on	2193022957	2193.0229699000
ML02	200	0	fixation_acquired	2193487483	2193.4875196000
ML02	200	1	stim1_on	2193524966	2193.5250236000
ML02	200	1	stim1_off	2194061607	2194.0616250000
ML02	200	1	response1	2194875002	2194.8750250000
ML02	200	2	stim2_on	2195118878	2195.1188962000
ML02	200	2	stim2_off	2195992220	2195.9922379000
ML02	200	2	response2	2197915643	2197.9156546000
ML02	200	0	trial_end	2198109920	2198.1099408000
ML02	200	0	block_feedback	2201866219	2201.8662426000
ML02	200	0	break_start	2203090175	2203.0902391000
ML02	200	0	break_end	2204288302	2204.2883388000
ML02	201	0	trial_start	2204288809	2204.2888240000
ML02	201	0	fixation_on	2204288958	2204.2889670000
ML02	201	0	fixation_acquired	2204948287	2204.9483220000
ML02	201	1	stim1_on	2204982545	2204.9825633000
ML02	201	1	stim1_off	2205718598	2205.7186164000
ML02	201	1	response1	2206235393	2206.2354079000
ML02	201	2	stim2_on	2206478900	2206.4789192000
ML02	201	2	stim2_off	2207277798	2207.2778179000
ML02	201	2	response2	2207770011	2207.7700263000
ML02	201	0	trial_end	2207968942	2207.9690050000
ML02	202	0	trial_start	2209487240	2209.4872722000
ML02	202	0	fixation_on	2209487595	2209.4876092000
ML02	202	0	fixation_acquired	2209948605	2209.9486177000
ML02	202	1	stim1_on	2209979109	2209.9791426000
ML02	202	1	stim1_off	2210671643	2210.6716619000
ML02	202	1	response1	2211485928	2211.4859618000
ML02	202	2	stim2_on	2211727246	2211.7272653000
ML02	202	2	stim2_off	2212660897	2212.6609159000
ML02	202	2	response2	2213123001	2213.1230155000
ML02	202	0	trial_end	2213296424	2213.2964439000
ML02	203	0	trial_start	2214799282	2214.7993159000
ML02	203	0	fixation_on	2214799759	2214.7997878000
ML02	203	0	fixation_acquired	2215269868	2215.2699192000
ML02	203	1	stim1_on	2215305260	2215.3052781000
ML02	203	1	stim1_off	2215997734	2215.9977530000
ML02	203	1	response1	2216506947	2216.5069638000
ML02	203	2	stim2_on	2216598825	2216.5988465000
ML02	203	2	stim2_off	2217380645	2217.3806632000
ML02	203	2	response2	2217880693	2217.8807084000
ML02	203	0	trial_end	2218068896	2218.0689421000
ML02	204	0	trial_start	2219588880	2219.5889120000
ML02	204	0	fixation_on	2219589205	2219.5892181000
ML02	204	0	fixation_acquired	2220068424	2220.0684731000
ML02	204	1	stim1_on	2220111370	2220.1113874000
ML02	204	1	stim1_off	2220765633	2220.7656509000
ML02	204	1	response1	2221359110	2221.3591376000
ML02	204	2	stim2_on	2221620925	2221.6209441000
ML02	204	2	stim2_off	2222460147	2222.4601653000
ML02	204	2	response2	2223852555	2223.8525891000
ML02	204	0	trial_end	2224029264	2224.0293242000
ML02	205	0	trial_start	2225534985	2225.5350185000
ML02	205	0	fixation_on	2225535334	2225.5353462000
ML02	205	0	fixation_acquired	2225977749	2225.9777625000
ML02	205	1	stim1_on	2226017101	2226.0171212000
ML02	205	1	stim1_off	2226784463	2226.7844814000
ML02	205	1	response1	2227284459	2227.2844741000
ML02	205	2	stim2_on	2227414385	2227.4144042000
ML02	205	2	stim2_off	2228261364	2228.2613828000
ML02	205	2	response2	2229085749	2229.0857670000
ML02	205	0	trial_end	2229300587	2229.3006072000
ML02	206	0	trial_start	2230817414	2230.8174452000
ML02	206	0	fixation_on	2230817711	2230.8177213000
ML02	206	0	fixation_acquired	2231265525	2231.2655611000
ML02	206	1	stim1_on	2231307934	2231.3079528000
ML02	206	1	stim1_off	2231868253	2231.8682721000
ML02	206	1	response1	2232706946	2232.7069686000
ML02	206	2	stim2_on	2232955212	2232.9552311000
ML02	206	2	stim2_off	2233883008	2233.8830261000
ML02	206	2	response2	2235392393	2235.3924057000
ML02	206	0	trial_end	2235540185	2235.5402097000
ML02	207	0	trial_start	2237048914	2237.0489502000
ML02	207	0	fixation_on	2237049256	2237.0492698000
ML02	207	0	fixation_acquired	2237491326	2237.4913390000
ML02	207	1	stim1_on	2237533892	2237.5339109000
ML02	207	1	stim1_off	2238070320	2238.0703388000
ML02	207	1	response1	2238908469	2238.9084870000
ML02	207	2	stim2_on	2239199388	2239.1994089000
ML02	207	2	stim2_off	2240091161	2240.0912278000
ML02	207	2	response2	2241041201	2241.0412274000
ML02	207	0	trial_end	2241277032	2241.2771397000
ML02	208	0	trial_start	2242809946	2242.8099797000
ML02	208	0	fixation_on	2242810354	2242.8103662000
ML02	208	0	fixation_acquired	2243269416	2243.2694641000
ML02	208	1	stim1_on	2243312443	2243.3124599000
ML02	208	1	stim1_off	2243841616	2243.8416341000
ML02	208	1	response1	2245273990	2245.2740103000
ML02	208	2	stim2_on	2245511727	2245.5117466000
ML02	208	2	stim2_off	2246321296	2246.3213156000
ML02	208	2	response2	2247071708	2247.0717203000
ML02	208	0	trial_end	2247303958	2247.3040402000
ML02	209	0	trial_start	2248853281	2248.8533140000
ML02	209	0	fixation_on	2248853658	2248.8536830000
ML02	209	0	fixation_acquired	2249311308	2249.3113211000
ML02	209	1	stim1_on	2249354630	2249.3546495000
ML02	209	1	stim1_off	2250099228	2250.0992475000
ML02	209	1	response1	2250732216	2250.7322315000
ML02	209	2	stim2_on	2250977449	2250.9774686000
ML02	209	2	stim2_off	2251788997	2251.7890152000
ML02	209	2	response2	2252279527	2252.2795424000
ML02	209	0	trial_end	2252520973	2252.5210136000
ML02	210	0	trial_start	2254065406	2254.0654369000
ML02	210	0	fixation_on	2254065748	2254.0657585000
ML02	210	0	fixation_acquired	2254561212	2254.5612469000
ML02	210	1	stim1_on	2254604817	2254.6048350000
ML02	210	1	stim1_off	2255158862	2255.1588798000
ML02	210	1	response1	2255703040	2255.7030547000
ML02	210	2	stim2_on	2255934926	2255.9349448000
ML02	210	2	stim2_off	2256734406	2256.7344255000
ML02	210	2	response2	2257226393	2257.2264088000
ML02	210	0	trial_end	2257430515	2257.4305347000
ML02	210	0	block_feedback	2259369784	2259.3698084000
ML02	211	0	trial_start	2261754729	2261.7547623000
ML02	211	0	fixation_on	2261755130	2261.7551399000
ML02	211	0	fixation_acquired	2262286195	2262.2862318000
ML02	211	1	stim1_on	2262328772	2262.3287898000
ML02	211	1	stim1_off	2263041430	2263.0414480000
ML02	211	1	response1	2263566500	2263.5665150000
ML02	211	2	stim2_on	2263832486	2263.8325396000
ML02	211	2	stim2_off	2264827860	2264.8278786000
ML02	211	2	response2	2265356476	2265.3564887000
ML02	211	0	trial_end	2265578213	2265.5783295000
ML02	212	0	trial_start	2267164292	2267.1643250000
ML02	212	0	fixation_on	2267164594	2267.1646036000
ML02	212	0	fixation_acquired	2267635606	2267.6356287000
ML02	212	1	stim1_on	2267675637	2267.6756553000
ML02	212	1	stim1_off	2268366582	2268.3666004000
ML02	212	1	response1	2269755626	2269.7556376000
ML02	212	2	stim2_on	2270033912	2270.0339331000
ML02	212	2	stim2_off	2270928163	2270.9281815000
ML02	212	2	response2	2271503310	2271.5033367000
ML02	212	0	trial_end	2271735788	2271.7358689000
ML02	213	0	trial_start	2273300026	2273.3000596000
ML02	213	0	fixation_on	2273300428	2273.3004426000
ML02	213	0	fixation_acquired	2273780226	2273.7802402000
ML02	213	1	stim1_on	2273822718	2273.8227354000
ML02	213	1	stim1_off	2274437142	2274.4371625000
ML02	213	1	response1	2274976663	2274.9766776000
ML02	213	2	stim2_on	2275203034	2275.2030535000
ML02	213	2	stim2_off	2276159255	2276.1592744000
ML02	213	2	response2	2276622208	2276.6222228000
ML02	213	0	trial_end	2276820601	2276.8206465000
ML02	214	0	trial_start	2278382284	2278.3823156000
ML02	214	0	fixation_on	2278382626	2278.3826366000
ML02	214	0	fixation_acquired	2278866311	2278.8663241000
ML02	214	1	stim1_on	2278908269	2278.9082855000
ML02	214	1	stim1_off	2279457790	2279.4578090000
ML02	214	1	response1	2280095774	2280.0957861000
ML02	214	2	stim2_on	2280359622	2280.3596399000
ML02	214	2	stim2_off	2281256826	2281.2568446000
ML02	214	2	response2	2282191832	2282.1918439000
ML02	214	0	trial_end	2282374837	2282.3749164000
ML02	215	0	trial_start	2283926014	2283.9260469000
ML02	215	0	fixation_on	2283926404	2283.9264165000
ML02	215	0	fixation_acquired	2284394017	2284.3940522000
ML02	215	1	stim1_on	2284435361	2284.4353779000
ML02	215	1	stim1_off	2285079109	2285.0791276000
ML02	215	1	response1	2285946062	2285.9460739000
ML02	215	2	stim2_on	2286197398	2286.1974173000
ML02	215	2	stim2_off	2287222346	2287.2223642000
ML02	215	2	response2	2287666696	2287.6667114000
ML02	215	0	trial_end	2287831919	2287.8319384000
ML02	216	0	trial_start	2289360138	2289.3601885000
ML02	216	0	fixation_on	2289360548	2289.3605613000
ML02	216	0	fixation_acquired	2289819467	2289.8195076000
ML02	216	1	stim1_on	2289855836	2289.8558552000
ML02	216	1	stim1_off	2290549658	2290.5496764000
ML02	216	1	response1	2291074509	2291.0745241000
ML02	216	2	stim2_on	2291147873	2291.1478919000
ML02	216	2	stim2_off	2291973165	2291.9731833000
ML02	216	2	response2	2292651321	2292.6513537000
ML02	216	0	trial_end	2292858062	2292.8581444000
ML02	217	0	trial_start	2294403542	2294.4037141000
ML02	217	0	fixation_on	2294404109	2294.4041197000
ML02	217	0	fixation_acquired	2294867299	2294.8673344000
ML02	217	1	stim1_on	2294911561	2294.9115800000
ML02	217	1	stim1_off	2295456233	2295.4562514000
ML02	217	1	response1	2296005589	2296.0056046000
ML02	217	2	stim2_on	2296186036	2296.1860552000
ML02	217	2	stim2_off	2297080960	2297.0809789000
ML02	217	2	response2	2297552382	2297.5523974000
ML02	217	0	trial_end	2297797318	2297.7973743000
ML02	218	0	trial_start	2299340761	2299.3407950000
ML02	218	0	fixation_on	2299341266	2299.3412792000
ML02	218	0	fixation_acquired	2299809605	2299.8096382000
ML02	218	1	stim1_on	2299856885	2299.8569016000
ML02	218	1	stim1_off	2300370551	2300.3705708000
ML02	218	1	response1	2300940908	2300.9409412000
ML02	218	2	stim2_on	2301038748	2301.0387674000
ML02	218	2	stim2_off	2301844624	2301.8446485000
ML02	218	2	response2	2302339103	2302.3391185000
ML02	218	0	trial_end	2302439020	2302.4390403000
ML02	219	0	trial_start	2303951775	2303.9518066000
ML02	219	0	fixation_on	2303952172	2303.9521855000
ML02	219	0	fixation_acquired	2304454973	2304.4550084000
ML02	219	1	stim1_on	2304491869	2304.4918861000
ML02	219	1	stim1_off	2305169474	2305.1694995000
ML02	219	1	response1	2306608562	2306.6085798000
ML02	219	2	stim2_on	2306895681	2306.8957001000
ML02	219	2	stim2_off	2307694604	2307.6946218000
ML02	219	2	response2	2308379031	2308.3790436000
ML02	219	0	trial_end	2308619376	2308.6194596000
ML02	220	0	trial_start	2310169627	2310.1696652000
ML02	220	0	fixation_on	2310170021	2310.1700341000
ML02	220	0	fixation_acquired	2310638167	2310.6381803000
ML02	220	1	stim1_on	2310680812	2310.6808289000
ML02	220	1	stim1_off	2311398118	2311.3981363000
ML02	220	1	response1	2313070779	2313.0708128000
ML02	220	2	stim2_on	2313382362	2313.3823804000
ML02	220	2	stim2_off	2314180835	2314.1808531000
ML02	220	2	response2	2314661644	2314.6616593000
ML02	220	0	trial_end	2314858880	2314.8589209000
ML02	220	0	block_feedback	2316713657	2316.7136834000
ML02	221	0	trial_start	2319146096	2319.1461337000
ML02	221	0	fixation_on	2319146464	2319.1464745000
ML02	221	0	fixation_acquired	2319687250	2319.6872852000
ML02	221	1	stim1_on	2319732486	2319.7325059000
ML02	221	1	stim1_off	2320325913	2320.3259313000
ML02	221	1	response1	2321100062	2321.1000797000
ML02	221	2	stim2_on	2321369127	2321.3691462000
ML02	221	2	stim2_off	2322258343	2322.2583628000
ML02	221	2	response2	2322767241	2322.7672539000
ML02	221	0	trial_end	2322975811	2322.9758588000
ML02	222	0	trial_start	2324537362	2324.5373952000
ML02	222	0	fixation_on	2324537713	2324.5377235000
ML02	222	0	fixation_acquired	2325036287	2325.0363205000
ML02	222	1	stim1_on	2325097462	2325.0974802000
ML02	222	1	stim1_off	2325642141	2325.6421586000
ML02	222	1	response1	2326413185	2326.4131976000
ML02	222	2	stim2_on	2326686586	2326.6866067000
ML02	222	2	stim2_off	2327499844	2327.4998625000
ML02	222	2	response2	2327987118	2327.9871332000
ML02	222	0	trial_end	2328212658	2328.2126770000
ML02	223	0	trial_start	2329787347	2329.7873798000
ML02	223	0	fixation_on	2329787745	2329.7877590000
ML02	223	0	fixation_acquired	2330274482	2330.2745175000
ML02	223	1	stim1_on	2330316517	2330.3165341000
ML02	223	1	stim1_off	2330906844	2330.9068623000
ML02	223	1	response1	2331549260	2331.5492726000
ML02	223	2	stim2_on	2331863907	2331.8639273000
ML02	223	2	stim2_off	2332729542	2332.7295602000
ML02	223	2	response2	2333214154	2333.2141700000
ML02	223	0	trial_end	2333408887	2333.4089071000
ML02	224	0	trial_start	2334967174	2334.9672057000
ML02	224	0	fixation_on	2334967531	2334.9675433000
ML02	224	0	fixation_acquired	2335454163	2335.4541974000
ML02	224	1	stim1_on	2335498932	2335.4989515000
ML02	224	1	stim1_off	2336246662	2336.2466795000
ML02	224	1	response1	2336974044	2336.9740663000
ML02	224	2	stim2_on	2337203151	2337.2031708000
ML02	224	2	stim2_off	2338003694	2338.0037124000
ML02	224	2	response2	2338942027	2338.9420470000
ML02	224	0	trial_end	2339183339	2339.1834187000
ML02	225	0	trial_start	2340763750	2340.7637811000
ML02	225	0	fixation_on	2340764122	2340.7641358000
ML02	225	0	fixation_acquired	2341285854	2341.2858893000
ML02	225	1	stim1_on	2341330784	2341.3308032000
ML02	225	1	stim1_off	2342040053	2342.0400714000
ML02	225	1	response1	2342562839	2342.5628540000
ML02	225	2	stim2_on	2342641848	2342.6418678000
ML02	225	2	stim2_off	2343462404	2343.4624214000
ML02	225	2	response2	2343961120	2343.9611357000
ML02	225	0	trial_end	2344031445	2344.0314652000
ML02	226	0	trial_start	2345539896	2345.5399293000
ML02	226	0	fixation_on	2345540269	2345.5402829000
ML02	226	0	fixation_acquired	2346025775	2346.0258117000
ML02	226	1	stim1_on	2346070060	2346.0700774000
ML02	226	1	stim1_off	2346659801	2346.6598196000
ML02	226	1	response1	2347695786	2347.6957978000
ML02	226	2	stim2_on	2347985151	2347.9851695000
ML02	226	2	stim2_off	2348944971	2348.9449889000
ML02	226	2	response2	2350351796	2350.3518188000
ML02	226	0	trial_end	2350553505	2350.5535848000
ML02	227	0	trial_start	2352135632	2352.1356641000
ML02	227	0	fixation_on	2352136026	2352.1360399000
ML02	227	0	fixation_acquired	2352629951	2352.6299644000
ML02	227	1	stim1_on	2352674551	2352.6745697000
ML02	227	1	stim1_off	2353269283	2353.2693028000
ML02	227	1	response1	2353815763	2353.8157776000
ML02	227	2	stim2_on	2353979500	2353.9795181000
ML02	227	2	stim2_off	2354958255	2354.9582732000
ML02	227	2	response2	2358478842	2358.4788544000
ML02	227	0	trial_end	2358696163	2358.6962514000
ML02	228	0	trial_start	2360257762	2360.2578310000
ML02	228	0	fixation_on	2360258193	2360.2582059000
ML02	228	0	fixation_acquired	2360734606	2360.7346195000
ML02	228	1	stim1_on	2360774030	2360.7740502000
ML02	228	1	stim1_off	2361342139	2361.3421583000
ML02	228	1	response1	2361964159	2361.9641711000
ML02	228	2	stim2_on	2362221474	2362.2214948000
ML02	228	2	stim2_off	2363121796	2363.1218149000
ML02	228	2	response2	2363759961	2363.7599841000
ML02	228	0	trial_end	2363975963	2363.9760451000
ML02	229	0	trial_start	2365543652	2365.5436837000
ML02	229	0	fixation_on	2365544022	2365.5440351000
ML02	229	0	fixation_acquired	2366046388	2366.0464017000
ML02	229	1	stim1_on	2366100161	2366.1001797000
ML02	229	1	stim1_off	2366659529	2366.6595467000
ML02	229	1	response1	2367707879	2367.7079119000
ML02	229	2	stim2_on	2367994831	2367.9948831000
ML02	229	2	stim2_off	2368878910	2368.8789286000
ML02	229	2	response2	2370558507	2370.5585198000
ML02	229	0	trial_end	2370757820	2370.7579019000
ML02	230	0	trial_start	2372312166	2372.3121983000
ML02	230	0	fixation_on	2372312590	2372.3126174000
ML02	230	0	fixation_acquired	2372779728	2372.7797770000
ML02	230	1	stim1_on	2372827693	2372.8277113000
ML02	230	1	stim1_off	2373512237	2373.5122550000
ML02	230	1	response1	2374516680	2374.5167007000
ML02	230	2	stim2_on	2374783914	2374.7839344000
ML02	230	2	stim2_off	2375726964	2375.7269818000
ML02	230	2	response2	2376442613	2376.4426405000
ML02	230	0	trial_end	2376666211	2376.6662973000
ML02	230	0	block_feedback	2379545406	2379.5454293000
ML02	231	0	trial_start	2382391680	2382.3917111000
ML02	231	0	fixation_on	2382392009	2382.3920225000
ML02	231	0	fixation_acquired	2382956321	2382.9563354000
ML02	231	1	stim1_on	2383009204	2383.0092228000
ML02	231	1	stim1_off	2383627120	2383.6271390000
ML02	231	1	response1	2384813943	2384.8139547000
ML02	231	2	stim2_on	2385053021	2385.0530410000
ML02	231	2	stim2_off	2386084074	2386.0840921000
ML02	231	2	response2	2387388205	2387.3882164000
ML02	231	0	trial_end	2387559557	2387.5595770000
ML02	232	0	trial_start	2389126001	2389.1260486000
ML02	232	0	fixation_on	2389126373	2389.1263849000
ML02	232	0	fixation_acquired	2389609831	2389.6098684000
ML02	232	1	stim1_on	2389658300	2389.6583171000
ML02	232	1	stim1_off	2390334068	2390.3340859000
ML02	232	1	response1	2391276865	2391.2768913000
ML02	232	2	stim2_on	2391487854	2391.4878724000
ML02	232	2	stim2_off	2392430192	2392.4302096000
ML02	232	2	response2	2393919077	2393.9190890000
ML02	232	0	trial_end	2394107521	2394.1076028000
ML02	233	0	trial_start	2395709711	2395.7097428000
ML02	233	0	fixation_on	2395710082	2395.7100943000
ML02	233	0	fixation_acquired	2396231450	2396.2314848000
ML02	233	1	stim1_on	2396272731	2396.2727718000
ML02	233	1	stim1_off	2396959853	2396.9598722000
ML02	233	1	response1	2397483983	2397.4839985000
ML02	233	2	stim2_on	2397719776	2397.7197958000
ML02	233	2	stim2_off	2398676185	2398.6762037000
ML02	233	2	response2	2399136909	2399.1369233000
ML02	233	0	trial_end	2399187871	2399.1878907000
ML02	234	0	trial_start	2400713638	2400.7136689000
ML02	234	0	fixation_on	2400714129	2400.7141440000
ML02	234	0	fixation_acquired	2401204894	2401.2049069000
ML02	234	1	stim1_on	2401247331	2401.2473481000
ML02	234	1	stim1_off	2401861626	2401.8616446000
ML02	234	1	response1	2402752231	2402.7522440000
ML02	234	2	stim2_on	2402999513	2402.9995346000
ML02	234	2	stim2_off	2403864348	2403.8643671000
ML02	234	2	response2	2404654363	2404.6543758000
ML02	234	0	trial_end	2404857021	2404.8571035000
ML02	235	0	trial_start	2406468861	2406.4688930000
ML02	235	0	fixation_on	2406469226	2406.4692392000
ML02	235	0	fixation_acquired	2406953371	2406.9533848000
ML02	235	1	stim1_on	2407002048	2407.0020655000
ML02	235	1	stim1_off	2407753694	2407.7537125000
ML02	235	1	response1	2408957866	2408.9578780000
ML02	235	2	stim2_on	2409169844	2409.1698851000
ML02	235	2	stim2_off	2410076781	2410.0767990000
ML02	235	2	response2	2410669542	2410.6695650000
ML02	235	0	trial_end	2410858414	2410.8584949000
ML02	236	0	trial_start	2412433691	2412.4337231000
ML02	236	0	fixation_on	2412434112	2412.4341250000
ML02	236	0	fixation_acquired	2412959491	2412.9595138000
ML02	236	1	stim1_on	2413001294	2413.0013102000
ML02	236	1	stim1_off	2413707093	2413.7071114000
ML02	236	1	response1	2414868176	2414.8681952000
ML02	236	2	stim2_on	2415138221	2415.1382409000
ML02	236	2	stim2_off	2416137660	2416.1377178000
ML02	236	2	response2	2416721359	2416.7213722000
ML02	236	0	trial_end	2416903257	2416.9033381000
ML02	237	0	trial_start	2418527959	2418.5279925000
ML02	237	0	fixation_on	2418528309	2418.5283206000
ML02	237	0	fixation_acquired	2419055337	2419.0553501000
ML02	237	1	stim1_on	2419097629	2419.0976492000
ML02	237	1	stim1_off	2419781341	2419.7813593000
ML02	237	1	response1	2420570771	2420.5707828000
ML02	237	2	stim2_on	2420874596	2420.8746161000
ML02	237	2	stim2_off	2421676182	2421.6762004000
ML02	237	2	response2	2422317055	2422.3170785000
ML02	237	0	trial_end	2422522105	2422.5221905000
ML02	238	0	trial_start	2424141852	2424.1418835000
ML02	238	0	fixation_on	2424142190	2424.1422017000
ML02	238	0	fixation_acquired	2424638124	2424.6381714000
ML02	238	1	stim1_on	2424684271	2424.6842888000
ML02	238	1	stim1_off	2425302230	2425.3022493000
ML02	238	1	response1	2426075813	2426.0758276000
ML02	238	2	stim2_on	2426340091	2426.3401130000
ML02	238	2	stim2_off	2427164161	2427.1641794000
ML02	238	2	response2	2427649806	2427.6498222000
ML02	238	0	trial_end	2427727797	2427.7278317000
ML02	239	0	trial_start	2429285297	2429.2853444000
ML02	239	0	fixation_on	2429285658	2429.2856721000
ML02	239	0	fixation_acquired	2429810130	2429.8101465000
ML02	239	1	stim1_on	2429849897	2429.8499155000
ML02	239	1	stim1_off	2430396521	2430.3965401000
ML02	239	1	response1	2430956550	2430.9565663000
ML02	239	2	stim2_on	2431176260	2431.1762811000
ML02	239	2	stim2_off	2432180206	2432.1802246000
ML02	239	2	response2	2432616801	2432.6168150000
ML02	239	0	trial_end	2432690873	2432.6908921000
ML02	240	0	trial_start	2434261941	2434.2619721000
ML02	240	0	fixation_on	2434262296	2434.2623079000
ML02	240	0	fixation_acquired	2434777496	2434.7775101000
ML02	240	1	stim1_on	2434822629	2434.8226487000
ML02	240	1	stim1_off	2435372201	2435.3722438000
ML02	240	1	response1	2435942975	2435.9429907000
ML02	240	2	stim2_on	2436037973	2436.0379940000
ML02	240	2	stim2_off	2436863253	2436.8632718000
ML02	240	2	response2	2437366817	2437.3668323000
ML02	240	0	trial_end	2437474791	2437.4748252000
ML02	240	0	block_feedback	2441977366	2441.9773907000
ML02	241	0	trial_start	2445464450	2445.4644833000
ML02	241	0	fixation_on	2445464870	2445.4648821000
ML02	241	0	fixation_acquired	2446081850	2446.0818623000
ML02	241	1	stim1_on	2446124820	2446.1248416000
ML02	241	1	stim1_off	2446833903	2446.8339215000
ML02	241	1	response1	2447405438	2447.4054500000
ML02	241	2	stim2_on	2447674777	2447.6747970000
ML02	241	2	stim2_off	2448699466	2448.6995056000
ML02	241	2	response2	2449677573	2449.6776017000
ML02	241	0	trial_end	2449878895	2449.8789145000
ML02	242	0	trial_start	2451472326	2451.4724200000
ML02	242	0	fixation_on	2451472877	2451.4728889000
